dataset,perm,gene,eta2_X
ctrpv2,16,MACF1,0.016288200483749855
ctrpv2,16,MALT1,0.02425046786407273
ctrpv2,16,MAN2B1,0.013700760798242366
ctrpv2,16,MAP2K1,0.02918491649880378
ctrpv2,16,MAP2K2,0.020488265425069013
ctrpv2,16,MAP2K5,0.01236558885086847
ctrpv2,16,MAP3K4,0.028181144843408067
ctrpv2,16,MAP3K8,0.03621236316965022
ctrpv2,16,MAP4K4,0.022597413909091056
ctrpv2,16,MAP7,0.031626362758378025
ctrpv2,16,MAPK1,0.028652657434109358
ctrpv2,16,MAPK11,0.03408381605910872
ctrpv2,16,MAPK13,0.02256184400683107
ctrpv2,16,MAPK14,0.020450207435608228
ctrpv2,16,MAPK1IP1L,0.020261274274512776
ctrpv2,16,MAPK9,0.02912138854501256
ctrpv2,16,MAPKAPK2,0.02489865288763277
ctrpv2,16,MAPKAPK3,0.02176353012047978
ctrpv2,16,MAPKAPK5,0.02850260248323893
ctrpv2,16,MAPT,0.023702729389017175
ctrpv2,16,MAST2,0.021688393541498888
ctrpv2,16,MAT2A,0.027067481718160286
ctrpv2,16,MBNL1,0.021589870413784414
ctrpv2,16,MBNL2,0.027210623867116947
ctrpv2,16,MBOAT7,0.02652492521280203
ctrpv2,16,MBTPS1,0.03057348809043332
ctrpv2,16,MCL1,0.010022234691097434
ctrpv2,16,MCM3,0.03738186496384928
ctrpv2,16,MCOLN1,0.03087334100968149
ctrpv2,16,MDM2,0.04146974523436314
ctrpv2,16,ME2,0.026828615317538718
ctrpv2,16,MEF2C,0.03481280329254938
ctrpv2,16,MELK,0.021137307647563507
ctrpv2,16,MEN1,0.02639090935756948
ctrpv2,16,MEST,0.026986788588432044
ctrpv2,16,MET,0.01674554439386865
ctrpv2,16,MFSD10,0.04362895067602003
ctrpv2,16,MGMT,0.02242529192823039
ctrpv2,16,MIA,0.022735921104937308
ctrpv2,16,MICALL1,0.026380966288449118
ctrpv2,16,MKI67,0.030317852669652645
ctrpv2,16,MKNK1,0.028557261847076083
ctrpv2,16,MLEC,0.04515398033843644
ctrpv2,16,MLLT11,0.010832958177846354
ctrpv2,16,MLPH,0.03379413506527491
ctrpv2,16,MMP1,0.027573427274418878
ctrpv2,16,MMP11,0.03956287232960602
ctrpv2,16,MMP2,0.01718897431579007
ctrpv2,16,MOK,0.015636014208296373
ctrpv2,16,MPC2,0.03202682276732591
ctrpv2,16,MPZL1,0.03349319363206916
ctrpv2,16,MRPL19,0.019704204452586915
ctrpv2,16,MRPS16,0.03295876115853233
ctrpv2,16,MRPS2,0.01391416354325335
ctrpv2,16,MSH6,0.025990696214262612
ctrpv2,16,MSRA,0.026978911670156865
ctrpv2,16,MTA1,0.03058781828108763
ctrpv2,16,MTF2,0.022968272204104117
ctrpv2,16,MTFR1,0.03207976328511068
ctrpv2,16,MTHFD2,0.01656641290218823
ctrpv2,16,MTOR,0.01695951194762873
ctrpv2,16,MUC1,0.023788258038997357
ctrpv2,16,MVP,0.026139227089254532
ctrpv2,16,MYBL2,0.029802346890054024
ctrpv2,16,MYC,0.026894901888484833
ctrpv2,16,MYCBP,0.020805367684480155
ctrpv2,16,MYCBP2,0.026211620749627258
ctrpv2,16,MYL9,0.020160852851564142
ctrpv2,16,MYLK,0.022700171192313337
ctrpv2,16,MYO10,0.03187473042860079
ctrpv2,16,NAE1,0.02525346842524043
ctrpv2,16,NAMPT,0.020317592811740923
ctrpv2,16,NAT1,0.03057283262015807
ctrpv2,16,NCAPD2,0.0326621906750272
ctrpv2,16,NCEH1,0.01984694335799495
ctrpv2,16,NCK2,0.026008798764439352
ctrpv2,16,NCOA3,0.027736025792066406
ctrpv2,16,NCSTN,0.02502558927011791
ctrpv2,16,NDC80,0.026031413008118814
ctrpv2,16,NENF,0.021894051257336882
ctrpv2,16,NET1,0.024800552946076578
ctrpv2,16,NFATC3,0.028387500526181574
ctrpv2,16,NFATC4,0.028880165243837196
ctrpv2,16,NFE2L2,0.014815118772400555
ctrpv2,16,NFIL3,0.021445979016134282
ctrpv2,16,NFKB2,0.030654093546328923
ctrpv2,16,NFKBIA,0.01502410747866767
ctrpv2,16,NFKBIB,0.020672048462591654
ctrpv2,16,NFKBIE,0.01686884054027507
ctrpv2,16,NIPSNAP1,0.04570112937527477
ctrpv2,16,NISCH,0.015461196575293318
ctrpv2,16,NIT1,0.03326395433594091
ctrpv2,16,NMT1,0.01563507754566781
ctrpv2,16,NNT,0.028544881565394066
ctrpv2,16,NOL3,0.03480569840359506
ctrpv2,16,NOLC1,0.013980703652026173
ctrpv2,16,NOS3,0.0363865768401934
ctrpv2,16,NOSIP,0.011182728800768085
ctrpv2,16,NOTCH1,0.020368597283240024
ctrpv2,16,NPC1,0.016847849215334283
ctrpv2,16,NPDC1,0.03980520640281822
ctrpv2,16,NPEPL1,0.02131561115085961
ctrpv2,16,NPEPPS,0.03646673070851506
ctrpv2,16,NPM1,0.01715250305734026
ctrpv2,16,NPRL2,0.02118740828777581
ctrpv2,16,NR0B2,0.03222009738584791
ctrpv2,16,NR1D1,0.031156773647977035
ctrpv2,16,NR1H2,0.021735074784446896
ctrpv2,16,NR2F6,0.01664653838107798
ctrpv2,16,NR3C1,0.020252557081572004
ctrpv2,16,NRAS,0.01697595622589167
ctrpv2,16,NRIP1,0.01953657273973811
ctrpv2,16,NT5DC2,0.026349737425019008
ctrpv2,16,NUCB2,0.007706695241530722
ctrpv2,16,NUDCD3,0.035298597044807645
ctrpv2,16,NUDT9,0.0313272833958682
ctrpv2,16,NUF2,0.021822871754631008
ctrpv2,16,NUP133,0.012764708049542132
ctrpv2,16,NUP85,0.02545423630288743
ctrpv2,16,NUP88,0.02060045839534127
ctrpv2,16,NUP93,0.01708913970461668
ctrpv2,16,NUSAP1,0.01758846332766446
ctrpv2,16,NVL,0.020798736842292876
ctrpv2,16,ORC1,0.03315802434757585
ctrpv2,16,ORC6,0.017422323785248967
ctrpv2,16,OXA1L,0.0363055899583785
ctrpv2,16,OXCT1,0.032299324093609645
ctrpv2,16,OXSR1,0.01656870848705894
ctrpv2,16,P2RX7,0.02221171673247636
ctrpv2,16,P4HA2,0.028166003476836194
ctrpv2,16,P4HTM,0.03291445598219785
ctrpv2,16,PACSIN3,0.016944970648954463
ctrpv2,16,PAF1,0.021943761297406987
ctrpv2,16,PAFAH1B1,0.02685825390909834
ctrpv2,16,PAFAH1B3,0.021536621528529958
ctrpv2,16,PAICS,0.020657437489935888
ctrpv2,16,PAK1,0.023323160268563427
ctrpv2,16,PAK4,0.02251028503183396
ctrpv2,16,PAK6,0.03112887175553195
ctrpv2,16,PAN2,0.022952590855431828
ctrpv2,16,PARP1,0.022509431340517413
ctrpv2,16,PARP2,0.030569626223569554
ctrpv2,16,PAX8,0.027184895072846875
ctrpv2,16,PCBD1,0.02034708509283119
ctrpv2,16,PCCB,0.021792773820441924
ctrpv2,16,PCK2,0.025604588467354066
ctrpv2,16,PCM1,0.02028159357321585
ctrpv2,16,PCMT1,0.01839337082144919
ctrpv2,16,PCNA,0.030513158733962823
ctrpv2,16,PDE4A,0.03130342133462138
ctrpv2,16,PDE4B,0.03374204929475169
ctrpv2,16,PDE4D,0.032651173699072084
ctrpv2,16,PDE5A,0.017536968786840246
ctrpv2,16,PDGFA,0.027437361337999476
ctrpv2,16,PDGFRA,0.011445246224253271
ctrpv2,16,PDGFRB,0.02917251225620314
ctrpv2,16,PDHX,0.03311911529191842
ctrpv2,16,PDIA5,0.02658188709116478
ctrpv2,16,PDK2,0.026479352759979497
ctrpv2,16,PDLIM1,0.019210314686537746
ctrpv2,16,PDS5A,0.02611629599228555
ctrpv2,16,PECR,0.024398899544533493
ctrpv2,16,PEX11A,0.042431390256116024
ctrpv2,16,PFKL,0.02498784337714661
ctrpv2,16,PGM1,0.02778565645936628
ctrpv2,16,PGR,0.026548190441296964
ctrpv2,16,PHGDH,0.021718539076688543
ctrpv2,16,PHKB,0.04289109873563486
ctrpv2,16,PHKG2,0.02832390413859829
ctrpv2,16,PIGB,0.028424319050080967
ctrpv2,16,PIH1D1,0.023965261692208067
ctrpv2,16,PIK3C2B,0.03326473876046256
ctrpv2,16,PIK3C3,0.022485092834307496
ctrpv2,16,PIK3CA,0.02789436513519858
ctrpv2,16,PIK3CB,0.02568221005667249
ctrpv2,16,PIK3CD,0.012391281776317794
ctrpv2,16,PIK3CG,0.019565397049520854
ctrpv2,16,PIK3R3,0.02156786393066905
ctrpv2,16,PIK3R4,0.030906534573038005
ctrpv2,16,PIN1,0.018961372666582328
ctrpv2,16,PIP4K2B,0.020492380259273735
ctrpv2,16,PKIG,0.02674486054754737
ctrpv2,16,PKM,0.022375299090759332
ctrpv2,16,PLA2G15,0.01987970337708451
ctrpv2,16,PLA2G4A,0.031017083511344596
ctrpv2,16,PLAUR,0.02118520529485459
ctrpv2,16,PLCB3,0.022860900642467777
ctrpv2,16,PLD1,0.022063663419926317
ctrpv2,16,PLD2,0.02941315969138703
ctrpv2,16,PLEKHJ1,0.04264956233675504
ctrpv2,16,PLEKHM1,0.024649459879370058
ctrpv2,16,PLK1,0.04228853172582566
ctrpv2,16,PLOD3,0.030727780456991826
ctrpv2,16,PLS1,0.022953313526622873
ctrpv2,16,PLSCR1,0.02013397954741687
ctrpv2,16,PMAIP1,0.024415527306318234
ctrpv2,16,PMM2,0.029296539345768376
ctrpv2,16,PNKP,0.037074719606568766
ctrpv2,16,PNP,0.022099511368632925
ctrpv2,16,POLB,0.023879605065792467
ctrpv2,16,POLE2,0.024440579549795515
ctrpv2,16,POLG2,0.03644771295228662
ctrpv2,16,POLR1C,0.023388680111733354
ctrpv2,16,POLR2I,0.016677130434264643
ctrpv2,16,POLR2K,0.013636686601006883
ctrpv2,16,POP4,0.02623585831745919
ctrpv2,16,PPARD,0.026124913712954726
ctrpv2,16,PPARG,0.024481627859306604
ctrpv2,16,PPIC,0.02162242405243864
ctrpv2,16,PPIE,0.019006304052185015
ctrpv2,16,PPOX,0.034542396936963614
ctrpv2,16,PPP1R13B,0.03333424517092743
ctrpv2,16,PPP2R3C,0.019843211906347732
ctrpv2,16,PPP2R5A,0.04433811002873151
ctrpv2,16,PPP2R5E,0.00977958206445724
ctrpv2,16,PPP3CA,0.028275399153236482
ctrpv2,16,PPP3CB,0.014844840241594026
ctrpv2,16,PPP3CC,0.02451507239209151
ctrpv2,16,PPP3R1,0.019324023398984345
ctrpv2,16,PPP3R2,0.04312624437350169
ctrpv2,16,PRCP,0.017468130764801814
ctrpv2,16,PRKACA,0.016860096823410053
ctrpv2,16,PRKAG2,0.01831707666254304
ctrpv2,16,PRKCB,0.0235121014146299
ctrpv2,16,PRKCD,0.03561888151551951
ctrpv2,16,PRKCQ,0.018162209996721503
ctrpv2,16,PRKDC,0.02145782608340962
ctrpv2,16,PROS1,0.021019636248204344
ctrpv2,16,PRPF4,0.024719014420410707
ctrpv2,16,PRR15L,0.031921900200452914
ctrpv2,16,PRSS23,0.013014307022465072
ctrpv2,16,PSEN1,0.040975098669159896
ctrpv2,16,PSENEN,0.024836837844092307
ctrpv2,16,PSIP1,0.018437993236344465
ctrpv2,16,PSMA1,0.028974702957444746
ctrpv2,16,PSMA2,0.02454744095498184
ctrpv2,16,PSMA3,0.018973593045473212
ctrpv2,16,PSMA4,0.017691113251820937
ctrpv2,16,PSMA5,0.025180335624655773
ctrpv2,16,PSMA6,0.02097348450464265
ctrpv2,16,PSMA7,0.016751881114023644
ctrpv2,16,PSMB1,0.022343575088583457
ctrpv2,16,PSMB2,0.023268830690675854
ctrpv2,16,PSMB3,0.016330242234192317
ctrpv2,16,PSMB4,0.018171749958271404
ctrpv2,16,PSMB5,0.02003219906418221
ctrpv2,16,PSMB6,0.03466251505880782
ctrpv2,16,PSMB7,0.024222384200761515
ctrpv2,16,PSMB8,0.02427422803047007
ctrpv2,16,PSMD1,0.026202776568805018
ctrpv2,16,PSMD2,0.02464276880344798
ctrpv2,16,PSMD4,0.019216465680666914
ctrpv2,16,PSME1,0.02823958716722227
ctrpv2,16,PSMF1,0.028126314754108813
ctrpv2,16,PSMG1,0.022346830212833388
ctrpv2,16,PSRC1,0.027689266277098754
ctrpv2,16,PTGS2,0.030196341525810313
ctrpv2,16,PTK2,0.019438621824711254
ctrpv2,16,PTK2B,0.021107913368510214
ctrpv2,16,PTP4A3,0.03158822421737769
ctrpv2,16,PTPN1,0.020367980158675587
ctrpv2,16,PTPN12,0.014146161889153462
ctrpv2,16,PTPN6,0.0165346040739137
ctrpv2,16,PTPRC,0.015980620906367326
ctrpv2,16,PTPRF,0.017820882815042374
ctrpv2,16,PTPRK,0.021702748894665697
ctrpv2,16,PTTG1,0.02356531154761213
ctrpv2,16,PUF60,0.02492741119106807
ctrpv2,16,PWP1,0.014185324307025632
ctrpv2,16,PXN,0.02296780017963957
ctrpv2,16,PYCR1,0.03241284235546443
ctrpv2,16,PYGL,0.034425517696204694
ctrpv2,16,RAB11FIP2,0.01638726247492154
ctrpv2,16,RAB21,0.016255576609983176
ctrpv2,16,RAB27A,0.0227081409847109
ctrpv2,16,RAB31,0.018117158668716882
ctrpv2,16,RAB4A,0.01738992028656348
ctrpv2,16,RAC1,0.01889658603206708
ctrpv2,16,RAD51C,0.021474806587058692
ctrpv2,16,RAD9A,0.0281831619623141
ctrpv2,16,RAE1,0.027563862588871255
ctrpv2,16,RAF1,0.02141283299677957
ctrpv2,16,RAI14,0.016200681238773336
ctrpv2,16,RALA,0.025294737977815052
ctrpv2,16,RALB,0.018475599136082772
ctrpv2,16,RALGDS,0.023698884754167766
ctrpv2,16,RAP1GAP,0.018066768028786154
ctrpv2,16,RARA,0.02292288312535155
ctrpv2,16,RARB,0.01863237694338518
ctrpv2,16,RARG,0.015679117497921877
ctrpv2,16,RASA1,0.018139560607270323
ctrpv2,16,RASAL1,0.023665940670930488
ctrpv2,16,RB1,0.02099842823671695
ctrpv2,16,RBKS,0.0391347286163524
ctrpv2,16,RBM15B,0.02384980226076154
ctrpv2,16,RBM6,0.02123412134550806
ctrpv2,16,REEP5,0.029260229895923803
ctrpv2,16,RELB,0.026506728663255062
ctrpv2,16,RET,0.02173637896393377
ctrpv2,16,RFC2,0.02916135276642204
ctrpv2,16,RFC5,0.03318743431403878
ctrpv2,16,RFNG,0.024015281480198516
ctrpv2,16,RFX5,0.0335564505539371
ctrpv2,16,RGS2,0.030360310831570685
ctrpv2,16,RHEB,0.018123870457255702
ctrpv2,16,RHOA,0.032476847473407955
ctrpv2,16,RIPK1,0.01871015095426128
ctrpv2,16,RNF167,0.03133931241102922
ctrpv2,16,RNH1,0.017669392575859356
ctrpv2,16,RNMT,0.02953760376484953
ctrpv2,16,RNPS1,0.02825058216455692
ctrpv2,16,RORA,0.03528907959655782
ctrpv2,16,RORC,0.0316570143916487
ctrpv2,16,RPA1,0.03386257850238448
ctrpv2,16,RPA2,0.018669790666095722
ctrpv2,16,RPA3,0.024805880067274556
ctrpv2,16,RPIA,0.020224382928572704
ctrpv2,16,RPL39L,0.022237753980929136
ctrpv2,16,RPN1,0.03890638268545681
ctrpv2,16,RPS5,0.014762342821395784
ctrpv2,16,RPS6,0.019042326039040797
ctrpv2,16,RPS6KA1,0.017234575989338155
ctrpv2,16,RPS6KB2,0.028465528494223853
ctrpv2,16,RRAGA,0.0160359044785386
ctrpv2,16,RRM1,0.031936543497223496
ctrpv2,16,RRM2,0.03141209636890927
ctrpv2,16,RRP12,0.014776438355448417
ctrpv2,16,RRP1B,0.014078980561611392
ctrpv2,16,RRP8,0.025600626769869038
ctrpv2,16,RRS1,0.026887958623559877
ctrpv2,16,RSU1,0.02954774228825248
ctrpv2,16,RTN2,0.022984914463182318
ctrpv2,16,RUVBL1,0.024001398177523097
ctrpv2,16,RXRA,0.017348082726719775
ctrpv2,16,RXRB,0.025868082929711225
ctrpv2,16,RXRG,0.03510782059695937
ctrpv2,16,S100A13,0.024232780121685366
ctrpv2,16,S100A4,0.02814055175990082
ctrpv2,16,S1PR1,0.013062836748786515
ctrpv2,16,S1PR3,0.022939876594345703
ctrpv2,16,SACM1L,0.013463421284118468
ctrpv2,16,SCAND1,0.01816747739189487
ctrpv2,16,SCARB1,0.01709565744223089
ctrpv2,16,SCCPDH,0.014759421610438944
ctrpv2,16,SCP2,0.01859182152168485
ctrpv2,16,SCRN1,0.011773975190693177
ctrpv2,16,SCYL3,0.03795247815125923
ctrpv2,16,SDHB,0.021108174834141142
ctrpv2,16,SENP6,0.024341818937219248
ctrpv2,16,SERPINE1,0.010582501658331878
ctrpv2,16,SESN1,0.02062847782990876
ctrpv2,16,SFN,0.02141024541188977
ctrpv2,16,SFRP1,0.020469428770298326
ctrpv2,16,SGCB,0.017939485058436427
ctrpv2,16,SH3BP5,0.028172048389460694
ctrpv2,16,SHC1,0.01404810519142829
ctrpv2,16,SIRT1,0.020051162057834953
ctrpv2,16,SIRT2,0.02322213976966565
ctrpv2,16,SIRT3,0.03505054562373133
ctrpv2,16,SKIC2,0.025026640433251555
ctrpv2,16,SKIC8,0.018618755349019918
ctrpv2,16,SKP1,0.026109172833527032
ctrpv2,16,SLC11A2,0.03330383472705233
ctrpv2,16,SLC1A4,0.019964161965093544
ctrpv2,16,SLC25A13,0.011998866648907681
ctrpv2,16,SLC25A4,0.011680243896242415
ctrpv2,16,SLC25A46,0.026096565240728058
ctrpv2,16,SLC27A3,0.04394708280286634
ctrpv2,16,SLC2A6,0.01550146154107825
ctrpv2,16,SLC35A1,0.026789724553942875
ctrpv2,16,SLC35A3,0.0257168989339608
ctrpv2,16,SLC35B1,0.03368037142101136
ctrpv2,16,SLC35F2,0.025060722970002825
ctrpv2,16,SLC37A4,0.030964282550747697
ctrpv2,16,SLC39A6,0.046010951210287566
ctrpv2,16,SLC5A1,0.02763680110197566
ctrpv2,16,SLC5A6,0.022371655788143097
ctrpv2,16,SLC7A11,0.028839490281298806
ctrpv2,16,SMAD3,0.015479088421880878
ctrpv2,16,SMARCA4,0.022430662230879216
ctrpv2,16,SMARCC1,0.018470913076534534
ctrpv2,16,SMARCD2,0.025599648770238282
ctrpv2,16,SMC3,0.019559426647880327
ctrpv2,16,SMC4,0.022940611353817145
ctrpv2,16,SMNDC1,0.020372907543565126
ctrpv2,16,SMO,0.02880470463486302
ctrpv2,16,SNAP25,0.022834257899261298
ctrpv2,16,SNCA,0.021073199678021313
ctrpv2,16,SNX11,0.024196958761639728
ctrpv2,16,SNX13,0.029271938751542884
ctrpv2,16,SNX6,0.02098892963338207
ctrpv2,16,SNX7,0.024683243666221544
ctrpv2,16,SOCS2,0.01672395270832486
ctrpv2,16,SORBS3,0.0194871817435372
ctrpv2,16,SOX4,0.029146750907514292
ctrpv2,16,SPAG4,0.02972317529302449
ctrpv2,16,SPAG7,0.02793624890597451
ctrpv2,16,SPDEF,0.026245825443929192
ctrpv2,16,SPEN,0.016563146859263654
ctrpv2,16,SPHK1,0.025285815114318582
ctrpv2,16,SPP1,0.022017266193622726
ctrpv2,16,SPR,0.020938544466090746
ctrpv2,16,SPRED2,0.019401473051998554
ctrpv2,16,SPTAN1,0.030112740579510987
ctrpv2,16,SPTLC2,0.026018022775606445
ctrpv2,16,SQSTM1,0.01984642472975799
ctrpv2,16,SRC,0.03336852015858534
ctrpv2,16,SRD5A2,0.015636609119713214
ctrpv2,16,SSBP2,0.027832307439536443
ctrpv2,16,ST3GAL5,0.02107675661612029
ctrpv2,16,ST6GALNAC2,0.020542736448977358
ctrpv2,16,ST7,0.0389283032946202
ctrpv2,16,STAMBP,0.02499653545073965
ctrpv2,16,STAP2,0.029785156536320207
ctrpv2,16,STAT1,0.02285944695529444
ctrpv2,16,STAT3,0.0278781797030977
ctrpv2,16,STAT5B,0.019834152586743734
ctrpv2,16,STK10,0.0231430891601489
ctrpv2,16,STK25,0.017193569681219763
ctrpv2,16,STMN1,0.025547297675347868
ctrpv2,16,STX1A,0.022191684367339204
ctrpv2,16,STX4,0.02225984337490819
ctrpv2,16,STXBP1,0.017430173630334844
ctrpv2,16,STXBP2,0.020475400215706176
ctrpv2,16,SUPV3L1,0.018805428330143696
ctrpv2,16,SUZ12,0.027406990481138496
ctrpv2,16,SYK,0.017515939711316396
ctrpv2,16,SYNE2,0.03695617545249869
ctrpv2,16,SYNGR3,0.032158683583831
ctrpv2,16,SYPL1,0.039535099755191545
ctrpv2,16,TACC3,0.020969264037522018
ctrpv2,16,TARBP1,0.03304175727037911
ctrpv2,16,TASP1,0.0308611403177043
ctrpv2,16,TATDN2,0.023336440143671984
ctrpv2,16,TBC1D9B,0.03216125196512874
ctrpv2,16,TBP,0.029240949426285627
ctrpv2,16,TBPL1,0.013287323173518368
ctrpv2,16,TBX2,0.019742544351743094
ctrpv2,16,TBXA2R,0.027572284290656366
ctrpv2,16,TCEA2,0.019117213897029698
ctrpv2,16,TCERG1,0.019923123991434546
ctrpv2,16,TCFL5,0.016140207321940606
ctrpv2,16,TCTN1,0.029136552441680962
ctrpv2,16,TENT4A,0.03290445278598739
ctrpv2,16,TERF2IP,0.015246075418325783
ctrpv2,16,TERT,0.01861370098315038
ctrpv2,16,TES,0.01770136390138876
ctrpv2,16,TESK1,0.022676844420969938
ctrpv2,16,TEX10,0.018830039214402138
ctrpv2,16,TFAP2A,0.022648098639171287
ctrpv2,16,TFDP1,0.039510623682897705
ctrpv2,16,TGFB3,0.022216373563585252
ctrpv2,16,TGFBR1,0.02120784060657207
ctrpv2,16,TGFBR2,0.03016923182161637
ctrpv2,16,THAP11,0.021321598781764383
ctrpv2,16,TIAM1,0.027424510389559908
ctrpv2,16,TICAM1,0.027392075980537653
ctrpv2,16,TIMELESS,0.03542533295883985
ctrpv2,16,TIMM22,0.03762808341937207
ctrpv2,16,TIMM9,0.02273889717134102
ctrpv2,16,TIMP2,0.013865136788621743
ctrpv2,16,TIPARP,0.015023892229374374
ctrpv2,16,TJP1,0.020103595189310118
ctrpv2,16,TLCD3A,0.039690047828815196
ctrpv2,16,TLE1,0.019883520649662215
ctrpv2,16,TLK2,0.010593868490450423
ctrpv2,16,TLR4,0.031874195793846656
ctrpv2,16,TM9SF2,0.02484361868854094
ctrpv2,16,TM9SF3,0.03832410547123043
ctrpv2,16,TMCO1,0.020355077660733828
ctrpv2,16,TMED10,0.03533486309295315
ctrpv2,16,TMEM109,0.03258560000139661
ctrpv2,16,TMEM45B,0.03343162509364941
ctrpv2,16,TMEM50A,0.028589533393694543
ctrpv2,16,TMEM97,0.02981512744113794
ctrpv2,16,TNFRSF21,0.0334698884377375
ctrpv2,16,TNIP1,0.02314397002741977
ctrpv2,16,TOMM34,0.030098294379261748
ctrpv2,16,TOP1,0.02245671681413984
ctrpv2,16,TOP2A,0.015296608845796868
ctrpv2,16,TOP2B,0.022312648948305546
ctrpv2,16,TOPBP1,0.02336926933742671
ctrpv2,16,TOR1A,0.027116415692441366
ctrpv2,16,TP53,0.013363020590460862
ctrpv2,16,TP53BP1,0.022273758101607595
ctrpv2,16,TP53BP2,0.020249674534741968
ctrpv2,16,TPD52L2,0.015413132337101265
ctrpv2,16,TPM1,0.020096236549678573
ctrpv2,16,TRAK2,0.021110912339369087
ctrpv2,16,TRAM2,0.014984374997403085
ctrpv2,16,TRAP1,0.024192422177462206
ctrpv2,16,TRAPPC3,0.01751051832443688
ctrpv2,16,TRAPPC6A,0.03684014401844755
ctrpv2,16,TRIB1,0.011257129918643935
ctrpv2,16,TRIB3,0.0420072746160602
ctrpv2,16,TRIM13,0.02786633174132673
ctrpv2,16,TRIM2,0.03127031119555967
ctrpv2,16,TRIO,0.022782682172105155
ctrpv2,16,TRPC6,0.015751693557220853
ctrpv2,16,TRPV4,0.025383222032036787
ctrpv2,16,TSEN2,0.024330879779413853
ctrpv2,16,TSKU,0.017524439680128213
ctrpv2,16,TSPAN3,0.026100749186954087
ctrpv2,16,TSPAN4,0.01197402298391653
ctrpv2,16,TTK,0.02306196419447313
ctrpv2,16,TUBB6,0.025203786029401563
ctrpv2,16,TXLNA,0.016633820892205727
ctrpv2,16,TXN,0.02267723903861254
ctrpv2,16,TXNDC9,0.02127071397444297
ctrpv2,16,TXNL4B,0.033316563527312895
ctrpv2,16,TXNRD1,0.010376149981645684
ctrpv2,16,TYMS,0.03970473349698644
ctrpv2,16,UBE2C,0.02398814473219796
ctrpv2,16,UBE2J1,0.012058158519526749
ctrpv2,16,UBE2L6,0.02406106869366838
ctrpv2,16,UBE2T,0.03536878583183402
ctrpv2,16,UBE3B,0.03256546481140815
ctrpv2,16,UBE3C,0.024421653812078045
ctrpv2,16,UBR7,0.023941189836658248
ctrpv2,16,UFM1,0.02324109884234805
ctrpv2,16,UGCG,0.01810181980608252
ctrpv2,16,UGDH,0.02357795226464404
ctrpv2,16,USP1,0.01889945072092785
ctrpv2,16,USP10,0.02828021569560742
ctrpv2,16,USP13,0.026182526325876976
ctrpv2,16,USP14,0.031678129142626625
ctrpv2,16,USP22,0.017217666125669745
ctrpv2,16,USP5,0.03580931078043945
ctrpv2,16,USP6NL,0.022823588922680254
ctrpv2,16,USP7,0.025175169785776923
ctrpv2,16,VAPB,0.02040162565064051
ctrpv2,16,VAT1,0.023277731314571393
ctrpv2,16,VAV3,0.03591553882360968
ctrpv2,16,VCP,0.018286708920491935
ctrpv2,16,VDAC1,0.027530149175594338
ctrpv2,16,VDAC2,0.042537813908566494
ctrpv2,16,VDR,0.03180176178567895
ctrpv2,16,VGLL4,0.01789221885402569
ctrpv2,16,VPS28,0.018289509794700988
ctrpv2,16,VPS72,0.014626894701273783
ctrpv2,16,WASF3,0.03874165010493763
ctrpv2,16,WDR7,0.020352582985815066
ctrpv2,16,WDTC1,0.024838545478512632
ctrpv2,16,WEE1,0.02304977242598286
ctrpv2,16,WFS1,0.024099806444917923
ctrpv2,16,WIPF2,0.039517891446891745
ctrpv2,16,XBP1,0.019595210741892553
ctrpv2,16,XIAP,0.02079599484000751
ctrpv2,16,XPNPEP1,0.04343555375897198
ctrpv2,16,XPO1,0.016505434802292548
ctrpv2,16,XPO7,0.021389415438431002
ctrpv2,16,YES1,0.019587206427914384
ctrpv2,16,YKT6,0.028436204644551658
ctrpv2,16,YME1L1,0.020214089128045287
ctrpv2,16,YTHDF1,0.02430012758274043
ctrpv2,16,ZDHHC6,0.022313919216074053
ctrpv2,16,ZFP36,0.027721052598961234
ctrpv2,16,ZMIZ1,0.023395134232481758
ctrpv2,16,ZMYM2,0.018297013847698933
ctrpv2,16,ZNF131,0.018390334907529227
ctrpv2,16,ZNF274,0.026948640303621242
ctrpv2,16,ZNF318,0.027274327051642993
ctrpv2,16,ZNF395,0.023363993520507078
ctrpv2,16,ZNF451,0.011220610377992274
ctrpv2,16,ZNF586,0.014317776033020896
ctrpv2,16,ZNF589,0.017871807668290073
ctrpv2,17,AARS1,0.01301791688973509
ctrpv2,17,ABCC5,0.027133973713647296
ctrpv2,17,ABCF1,0.0252670262217811
ctrpv2,17,ABCG2,0.02353737024376725
ctrpv2,17,ABHD4,0.016887596143405213
ctrpv2,17,ABHD6,0.01945743246673189
ctrpv2,17,ABL1,0.03844561845656265
ctrpv2,17,ACAA1,0.021147569162112266
ctrpv2,17,ACAT1,0.03380053707609902
ctrpv2,17,ACAT2,0.032980537006278815
ctrpv2,17,ACBD3,0.03086204083392358
ctrpv2,17,ACD,0.023696847734935814
ctrpv2,17,ACLY,0.031865064067324866
ctrpv2,17,ACTR3B,0.04390674844696075
ctrpv2,17,ADAM10,0.04725113516371526
ctrpv2,17,ADAT1,0.03509492958972294
ctrpv2,17,ADH5,0.02031040375004191
ctrpv2,17,ADI1,0.03194112333812102
ctrpv2,17,ADO,0.016986761224391616
ctrpv2,17,ADRB2,0.02520489123933199
ctrpv2,17,AGL,0.017572099494826098
ctrpv2,17,AHR,0.026238634201354992
