cellosaurus_id,cell_line_name,DepMap_ID,disease,disease_combined,disease_cleaned,disease_sutype,disease_sub_subtype,culture_type,culture_medium,gender,source,cellosaurus_derived_from_site,cellosaurus_disease,tissue
CVCL_2308,BICR 16,ACH-000503,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,DMEM + 10% FBS,Male,ECACC,"Oral cavity, tongue",Squamous cell carcinoma of the oral tongue,Head And Neck
CVCL_2438,DMS 454,ACH-000844,lung,lung,Lung,lung_small, ,,,Male,ECACC,Lung,Small cell lung cancer,Lung
CVCL_2478,HCT 8,ACH-001084,colorectal,colorectal,Colon, , ,,,Male,,Colon,Colon adenocarcinoma,Colon
CVCL_2738,U-BLC1,ACH-000741,urinary_tract,urinary_tract,Bladder, , ,,,Female,ECACC,,Bladder carcinoma,Bladder
CVCL_2971,KG-1-C,ACH-000126,central_nervous_system,central_nervous_system,Brain,glioma, ,,,Male,HSRRB,Brain,Oligodendroglioma,Brain
CVCL_2990,KMS-20,ACH-000426,multiple_myeloma,multiple_myeloma,Blood, , ,Suspension,RPMI + 10% FBS,Female,HSRRB,Bone marrow,Multiple myeloma,Blood
CVCL_3336,TE-14,ACH-000726,esophagus,esophagus,Esophagus,esophagus_squamous, ,,,Male,RIKEN,Esophagus,Squamous cell carcinoma of the esophagus,Esophagus
CVCL_3946,SNU-216,ACH-000466,gastric,gastric,Stomach,gastric_adenocarcinoma, ,Adherent,RPMI + 10% FBS,Female,KCLB,Lymph node,Gastric tubular adenocarcinoma,Stomach
CVCL_5111,SNU-C4,ACH-000959,colorectal,colorectal,Colon,colorectal_MSI, ,Suspension,RPMI + 10% heat inactivated FBS + 300mg/L L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Male,KCLB,,Colon adenocarcinoma,Colon
CVCL_6C44,Yamato-SS,,,synovial sarcoma,Soft Tissue,,,,,,,Lung,Synovial sarcoma,Soft Tissue
CVCL_7146,SYO-1,ACH-001275,soft_tissue,soft_tissue,Soft Tissue,synovial_sarcoma, ,Adherent,DMEM + 20% FBS + 1mM Sodium pyruvate,Female,,Groin,Synovial sarcoma,Soft Tissue
CVCL_8001,Tm87-16,,,rhabdoid tumor,Muscle,,,,,,,Pleural effusion,Rhabdoid tumor,Muscle
CVCL_8007,TTC-709,ACH-000597,rhabdoid,rhabdoid,Muscle, , ,,,Unknown,,,Rhabdoid tumor,Muscle
CVCL_IP11,BT159,,,glioblastoma,Brain,,,,,,,"Brain, left temporal cortex",Glioblastoma,Brain
CVCL_IP12,BT172,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_IP13,BT245,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_L088,HCC1438,ACH-000891,lung,lung,Lung,lung_NSC,lung_large,,,Male,KCLB,Lung,Lung large cell carcinoma,Lung
CVCL_M155,BT-12,ACH-000160,rhabdoid,rhabdoid,Muscle, , ,Adherent,DMEM + 10% FBS,Female,,"Brain, posterior fossa",Atypical teratoid rhabdoid tumor,Muscle
CVCL_M156,BT-16,ACH-001020,rhabdoid,rhabdoid,Muscle, , ,Adherent,DMEM + 10% FBS,Male,,,Atypical teratoid rhabdoid tumor,Muscle
CVCL_U759,2004,,,rhabdoid tumor,Muscle,,,,,,,Kidney,Rhabdoid tumor,Muscle
CVCL_WW38,BT131,,,glioblastoma,Brain,,,,,,,"Brain, right temporal cortex",Glioblastoma,Brain
CVCL_WW39,BT139,,,glioblastoma,Brain,,,,,,,"Brain, left parietal lobe",Glioblastoma,Brain
CVCL_WW40,BT147 [Boston],,,glioblastoma,Brain,,,,,,,"Brain, right frontal cortex",Glioblastoma,Brain
CVCL_WW46,BT187,,,glioblastoma,Brain,,,,,,,"Brain, right temporal cortex",Glioblastoma,Brain
CVCL_WW49,BT216,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_WW51,BT228,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_WW52,BT231,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_WW53,BT232,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_WW54,BT239,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_WW55,BT248,,,glioblastoma,Brain,,,,,,,"Brain, right temporal cortex",Glioblastoma,Brain
CVCL_WW56,BT271,,,glioblastoma,Brain,,,,,,,"Brain, right occipital lobe",Glioblastoma,Brain
CVCL_WW57,BT286,,,glioblastoma,Brain,,,,,,,"Brain, left frontal lobe",Glioblastoma,Brain
CVCL_WW58,BT320,,,glioblastoma,Brain,,,,,,,"Brain, right temporal cortex",Glioblastoma,Brain
CVCL_WW59,BT328,,,glioblastoma,Brain,,,,,,,"Brain, right temporal cortex",Glioblastoma,Brain
CVCL_WW60,BT330,,,glioblastoma,Brain,,,,,,,"Brain, right temporal cortex",Glioblastoma,Brain
CVCL_WW61,BT333,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_WW62,BT340,,,glioblastoma,Brain,,,,,,,"Brain, right occipital lobe",Glioblastoma,Brain
CVCL_WW63,BT359,,,glioblastoma,Brain,,,,,,,"Brain, left temporal cortex",Glioblastoma,Brain
CVCL_WW64,BT416,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_WW65,BT422,,,diffuse astrocytoma,Brain,,,,,,,"Brain, left frontal cortex",Diffuse astrocytoma,Brain
CVCL_WW66,BT428,,,glioblastoma,Brain,,,,,,,"Brain, right occipital lobe",Glioblastoma,Brain
CVCL_WW67,BT440,,,glioblastoma,Brain,,,,,,,"Brain, right frontal cortex",Glioblastoma,Brain
CVCL_WW68,BT444,,,glioblastoma,Brain,,,,,,,"Brain, right parietal lobe",Glioblastoma,Brain
CVCL_WW69,BT482,,,glioblastoma,Brain,,,,,,,Brain,Glioblastoma,Brain
CVCL_WW71,BT498,,,glioblastoma,Brain,,,,,,,"Brain, left parietal lobe",Glioblastoma,Brain
CVCL_WW72,BT504,,,glioblastoma,Brain,,,,,,,"Brain, right temporal cortex",Glioblastoma,Brain
CVCL_2985,KMRC-3,ACH-000313,kidney,kidney,Kidney,renal, ,,,Male,HSRRB,Kidney,Clear cell renal carcinoma,Kidney
CVCL_5002,SNU-1033,ACH-000286,colorectal,colorectal,Colon, , ,Adherent,RPMI + 10% FBS,Female,KCLB,Rectum,Rectal adenocarcinoma,Colon
CVCL_5038,SNU-245,ACH-000268,bile_duct,bile_duct,Liver,cholangiocarcinoma, ,,,Unknown,KCLB,Bile duct,Cholangiocarcinoma,Liver
CVCL_1958,BC-3C,ACH-000593,urinary_tract,urinary_tract,Bladder, , ,Adherent,McCoy's 5A + 10% FBS,Female,DSMZ,Urinary bladder,Bladder carcinoma,Bladder
CVCL_8877,GSU,ACH-000485,gastric,gastric,Stomach,gastric_adenocarcinoma, ,Semi-adherent,RPMI + 10% FBS,Male,RIKEN,Ascites,Gastric carcinoma,Stomach
CVCL_0089,MHH-CALL-3,ACH-000032,leukemia,leukemia,Blood,B-cell_ALL, ,,,Female,DSMZ,Bone marrow,B-lymphoblastic leukemia/lymphoma with t(1,Blood
CVCL_0107,BCP-1,ACH-000923,lymphoma,lymphoma,Lymph,B-cell_lymphoma_other, ,,,Male,ATCC,Peripheral blood,Primary effusion lymphoma,Lymph
CVCL_0248,DLD-1,ACH-001061,colorectal,colorectal,Colon, , ,Adherent,RPMI + 10% FBS,Male,ATCC,Colon,Colon adenocarcinoma,Colon
CVCL_0401,M059K,ACH-000152,central_nervous_system,central_nervous_system,Brain,glioma,glioblastoma,Adherent,DMEM:F12 (1:1) + 10% FBS,Male,ATCC,Brain,Glioblastoma,Brain
CVCL_0530,SK-N-MC,ACH-000039,bone,bone,Bone,Ewing_sarcoma, ,Adherent,MEM + 10% FBS,Female,ATCC,Orbital region,Peripheral primitive neuroectodermal tumor,Bone
CVCL_0559,TF-1,ACH-000387,leukemia,leukemia,Blood,AML, ,Suspension,RPMI + 10% FBS + 2ng/ml GM-CSF,Male,ATCC,Bone marrow,Acute erythroid leukemia,Blood
CVCL_0823,Hs 611.T,ACH-000069,lymphoma,lymphoma,Lymph,Hodgkin_lymphoma, ,,,Female,ATCC,Lymph node,Hodgkin lymphoma,Lymph
CVCL_0941,Hs 839.T,ACH-000180,fibroblast,fibroblast,Soft Tissue, , ,,,Female,ATCC,Skin,,Soft Tissue
CVCL_0977,Hs 888.Lu,,,,Unknown,,,,,,,Lung,,Lung
CVCL_1467,NCI-H1395,ACH-000327,lung,lung,Lung,lung_NSC,lung_adenocarcinoma,,,Female,ATCC,Lung,Lung adenocarcinoma,Lung
CVCL_1526,NCI-H2106,ACH-000904,lung,lung,Lung,lung_NSC,lung_large,,,Male,ATCC,Lymph node,Lung large cell carcinoma,Lung
CVCL_1598,NCI-H889,ACH-000297,lung,lung,Lung,lung_small, ,,,Female,ATCC,Lymph node,Small cell lung cancer,Lung
CVCL_1606,NH-6,ACH-000203,peripheral_nervous_system,peripheral_nervous_system,Nervous System,neuroblastoma, ,,,Female,HSSRB,Adrenal gland,Neuroblastoma,Nervous System
CVCL_1651,RERF-LC-Ad1,ACH-000791,lung,lung,Lung,lung_NSC,lung_adenocarcinoma,Adherent,RPMI + 10% FBS,Male,HSRRB,Lung,Lung adenocarcinoma,Lung
CVCL_1652,RERF-LC-Ad2,ACH-000774,lung,lung,Lung,lung_NSC,lung_adenocarcinoma,,,Male,HSSRB,Lung,Lung adenocarcinoma,Lung
CVCL_1786,VM-CUB-1,ACH-000545,urinary_tract,urinary_tract,Bladder, , ,Adherent,DMEM + 10% FBS,Male,DSMZ,Urinary bladder,Bladder carcinoma,Bladder
CVCL_1820,HPB-ALL,ACH-000942,leukemia,leukemia,Blood,T-cell_ALL, ,,,Male,DSMZ,Peripheral blood,Precursor T-cell acute lymphoblastic leukemia,Blood
CVCL_1846,PaTu 8988s,ACH-000022,pancreas,pancreas,Pancreas, , ,Adherent,DMEM + 10% FBS + 2mM Glutamax,Female,DSMZ,Liver,Pancreatic adenocarcinoma,Pancreas
CVCL_1884,REC-1,ACH-000068,lymphoma,lymphoma,Lymph,B-cell_lymphoma_other, ,,,Male,DSMZ,Peripheral blood,Mantle cell lymphoma,Lymph
CVCL_1885,Ri-1,ACH-000398,lymphoma,lymphoma,Lymph,B-cell_lymphoma_other, ,,,Female,DSMZ,Peripheral blood,Diffuse large B-cell lymphoma,Lymph
CVCL_1913,Peer,ACH-000519,leukemia,leukemia,Blood,T-cell_ALL, ,,,Female,HSRRB,Peripheral blood,Precursor T-cell acute lymphoblastic leukemia,Blood
CVCL_2050,GOS-3,ACH-000027,central_nervous_system,central_nervous_system,Brain, ,glioblastoma,,,Male,DSMZ,"Brain, temporal lobe",Glioblastoma,Brain
CVCL_2079,JK-1,ACH-000241,leukemia,leukemia,Blood,CML, ,,,Male,DSMZ,,Chronic myeloid leukemia,Blood
CVCL_2080,JL-1,ACH-000645,mesothelioma,mesothelioma,Lung, , ,,,Male,DSMZ,"Lung, pleura",Pleural mesothelioma,Lung
CVCL_2093,Ki-JK,ACH-000773,lymphoma,lymphoma,Lymph,ALCL, ,Suspension,RPMI + 20% FBS,Male,HSSRB,Pleural effusion,ALK-positive anaplastic large cell lymphoma,Lymph
CVCL_2095,KYO-1,ACH-000604,leukemia,leukemia,Blood,CML, ,Suspension,RPMI + 20% FBS,Male,DSMZ,Peripheral blood,Chronic myeloid leukemia,Blood
CVCL_2110,ME-1 [Human leukemia],,,acute myeloid leukemia,Blood,,,,,,,Peripheral blood,Acute myeloid leukemia,Blood
CVCL_2122,MOLM-6,ACH-000321,leukemia,leukemia,Blood,CML, ,,,Male,DSMZ,Peripheral blood,Chronic myeloid leukemia,Blood
CVCL_2123,MOLP-2,ACH-000453,multiple_myeloma,multiple_myeloma,Blood, , ,,,Male,DSMZ,Peripheral blood,Multiple myeloma,Blood
CVCL_2127,MOTN-1,ACH-001130,lymphoma,lymphoma,Lymph, , ,,,Female,DSMZ,Peripheral blood,T-cell large granular lymphocyte leukemia,Lymph
CVCL_2187,SET-2,ACH-000195,leukemia,leukemia,Blood,AML, ,,,Female,DSMZ,Peripheral blood,Acute megakaryoblastic leukemia,Blood
CVCL_2210,SUP-T11,ACH-000122,leukemia,leukemia,Blood,T-cell_ALL, ,,,Male,DSMZ,Bone marrow,Precursor T-cell acute lymphoblastic leukemia,Blood
CVCL_2309,BICR 18,ACH-000992,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,,,Male,ECACC,Lymph node,Squamous cell carcinoma of the larynx,Head And Neck
CVCL_2314,BICR 6,ACH-000415,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,DMEM + 10% FBS,Male,ECACC,"Pharynx, hypopharynx",Squamous cell carcinoma of the hypopharynx,Head And Neck
CVCL_2420,COV362,ACH-000278,ovary,ovary,Ovary,ovary_adenocarcinoma,ovary_high_grade_serous,Adherent,DMEM + 10% FBS + 2mM L-glutamine,Female,ECACC,Pleural effusion,High grade ovarian serous adenocarcinoma,Ovary
CVCL_2425,COV644,ACH-000608,ovary,ovary,Ovary,ovary_adenocarcinoma,ovary_mucinous,Adherent,DMEM + 10% FBS + 2mM L-glutamine,Female,ECACC,Ovary,Mucinous adenocarcinoma of ovary,Ovary
CVCL_2447,FTC-238,ACH-000897,thyroid,thyroid,Thyroid, , ,,,Male,ECACC,Lung,Differentiated thyroid carcinoma,Thyroid
CVCL_2450,GP2d,ACH-000982,colorectal,colorectal,Colon,colorectal_MSI, ,,,Female,ECACC,Colon,Colon adenocarcinoma,Colon
CVCL_2679,PE/CA-PJ34 (clone C12),ACH-000606,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,IMDM + 10% FBS + 2mM Glutamine,Male,ECACC,Oral cavity,Squamous cell carcinoma of the oral cavity,Head And Neck
CVCL_2680,PE/CA-PJ41 (clone D2),ACH-000732,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,IMDM + 10% FBS + Glutamax,Female,ECACC,,Squamous cell carcinoma of the oral cavity,Head And Neck
CVCL_2681,PE/CA-PJ49,ACH-000735,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,IMDM + 10% FBS + 2mM Glutamine,Male,ECACC,"Oral cavity, tongue",Squamous cell carcinoma of the oral tongue,Head And Neck
CVCL_2743,UM-UC-1,ACH-000834,urinary_tract,urinary_tract,Bladder, , ,Adherent,MEM + 10% FBS + 2mM Glutamax + NEAA,Male,ECACC,Lymph node,Bladder carcinoma,Bladder
CVCL_2923,HEC-108,ACH-000990,uterus,uterus,Uterus,uterus_endometrium, ,,,Female,HSSRB,Endometrium,Endometrial adenocarcinoma,Uterus
CVCL_2929,HEC-50B,ACH-000831,uterus,uterus,Uterus,uterus_endometrium, ,Adherent,MEM + 15% FBS,Female,HSSRB,Ascites,Type II endometrial adenocarcinoma,Uterus
CVCL_2955,HuH-28,ACH-000808,bile_duct,bile_duct,Liver,cholangiocarcinoma,intrahepatic,,,Female,HSSRB,Liver,Cholangiocarcinoma,Liver
CVCL_2991,KMS-21-BM,ACH-000598,multiple_myeloma,multiple_myeloma,Blood, , ,,,Male,HSSRB,,,Blood
CVCL_2993,KMS-27,ACH-000576,multiple_myeloma,multiple_myeloma,Blood, , ,Suspension,RPMI + 10% FBS,Male,HSRRB,Peripheral blood,Multiple myeloma,Blood
CVCL_2994,KMS-28BM,ACH-000419,multiple_myeloma,multiple_myeloma,Blood, , ,,,Female,HSSRB,Bone marrow,Multiple myeloma,Blood
CVCL_3088,OUMS-23,ACH-000296,colorectal,colorectal,Colon, , ,Adherent,DMEM + 10% FBS,Male,HSSRB,Pericardial effusion,Familial adenomatous polyposis,Colon
CVCL_3840,Li-7,ACH-000471,liver,liver,Liver, , ,Adherent,RPMI + 10% FBS,Male,RIKEN,Liver,Adult hepatocellular carcinoma,Liver
CVCL_4640,JHOC-5,ACH-000324,ovary,ovary,Ovary,ovary_adenocarcinoma,ovary_clear_cell,Adherent,DMEM:F12 (1:1) + 10% FBS + 0.1mM NEAA,Female,RIKEN,Ovary,Clear cell adenocarcinoma of the ovary,Ovary
CVCL_4644,JHOM-1,ACH-000237,ovary,ovary,Ovary,ovary_adenocarcinoma,ovary_mucinous,,DMEM:F12 (1:1) + 10% FBS + 0.1mM NEAA,Female,RIKEN,Ovary,Mucinous adenocarcinoma of ovary,Ovary
CVCL_4655,JHUEM-1,ACH-000928,uterus,uterus,Uterus,uterus_endometrium, ,Adherent,DMEM:F12 (1:1) + 15% FBS,Female,RIKEN,Endometrium,Endometrial adenocarcinoma,Uterus
CVCL_4657,JHUEM-3,ACH-000173,uterus,uterus,Uterus,uterus_endometrium, ,,,Female,RIKEN,Endometrium,Endometrial adenocarcinoma,Uterus
CVCL_4658,JHUEM-7,ACH-000993,uterus,uterus,Uterus,uterus_endometrium, ,Adherent,DMEM:F12 (1:1) + 10% FBS + NEAA,Female,RIKEN,Endometrium,Endometrial adenocarcinoma,Uterus
CVCL_4846,HuG1-N,ACH-000239,gastric,gastric,Stomach,gastric_adenocarcinoma, ,,,Male,RIKEN,Ascites,Gastric tubular adenocarcinoma,Stomach
CVCL_4849,LMSU,ACH-000255,gastric,gastric,Stomach, , ,epithelial-like,F12 + 10% FBS,Female,RIKEN,Lymph node,Gastric carcinoma,Stomach
CVCL_5005,SNU-1066,ACH-000682,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,RPMI + 10% heat inactivated FBS + 300mg/L L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Male,KCLB,Larynx,Squamous cell carcinoma of the larynx,Head And Neck
CVCL_5006,SNU-1076,ACH-000549,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,,RPMI + 10% heat inactivated FBS + 300mg/l L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Male,KCLB,Larynx,Squamous cell carcinoma of the larynx,Head And Neck
CVCL_5007,SNU-1077,ACH-000302,uterus,uterus,Uterus,uterus_endometrium, ,Adherent,RPMI + 10% FBS,Female,KCLB,Endometrium,Carcinosarcoma of the corpus uteri,Uterus
CVCL_5008,SNU-1079,ACH-000209,bile_duct,bile_duct,Liver,cholangiocarcinoma,intrahepatic,Adherent,RPMI + 10% heat inactivated FBS + 300mg/l L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Male,KCLB,"Liver, intrahepatic bile duct",Cholangiocarcinoma,Liver
CVCL_5010,SNU-1105,ACH-000368,central_nervous_system,central_nervous_system,Brain,glioma,glioblastoma,Adherent,RPMI + 10% FBS,Male,KCLB,Brain,Glioblastoma,Brain
CVCL_5014,SNU-119,ACH-000635,ovary,ovary,Ovary,ovary_adenocarcinoma,ovary_high_grade_serous,,,Female,KCLB,Ascites,High grade ovarian serous adenocarcinoma,Ovary
CVCL_5015,SNU-1196,ACH-000461,bile_duct,bile_duct,Liver,cholangiocarcinoma,extrahepatic,Adherent,RPMI + 10% heat inactivated FBS + 300mg/L L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Unknown,KCLB,"Bile duct, common hepatic duct",Klatskin tumor,Liver
CVCL_5017,SNU-1214,ACH-000715,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,,,Male,KCLB,Larynx,Squamous cell carcinoma of the larynx,Head And Neck
CVCL_5033,SNU-201,ACH-000623,central_nervous_system,central_nervous_system,Brain,glioma,glioblastoma,Adherent,RPMI + 10% FBS,Male,KCLB,Brain,Glioblastoma,Brain
CVCL_5034,SNU-213,ACH-000266,pancreas,pancreas,Pancreas, , ,Adherent,RPMI + 10% FBS + 2mM L-glutamine,Male,KCLB,Pancreas,Pancreatic adenocarcinoma,Pancreas
CVCL_5048,SNU-308,ACH-000141,bile_duct,bile_duct,Liver,gallbladder, ,Adherent,RPMI + 10% FBS + Sodium bicarbonate,Unknown,KCLB,Gallbladder,Carcinoma of gallbladder and extrahepatic biliary tract,Liver
CVCL_5059,SNU-410,ACH-000517,pancreas,pancreas,Pancreas, , ,Adherent,RPMI + 10% FBS,Male,KCLB,Liver,Pancreatic adenocarcinoma,Pancreas
CVCL_5063,SNU-46,ACH-000500,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,RPMI + 10% heat inactivated FBS + 300mg/l L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Male,KCLB,Larynx,Squamous cell carcinoma of the larynx,Head And Neck
CVCL_5064,SNU-466,ACH-000289,central_nervous_system,central_nervous_system,Brain,glioma, ,,,Male,KCLB,Brain,Glioblastoma,Brain
CVCL_5065,SNU-478,ACH-000377,bile_duct,bile_duct,Liver,cholangiocarcinoma,extrahepatic,Adherent,RPMI + 10% heat inactivated FBS + 300mg/l L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Unknown,KCLB,"Pancreas, ampulla of Vater",Carcinoma of the ampulla of Vater,Liver
CVCL_5069,SNU-489,ACH-000543,central_nervous_system,central_nervous_system,Brain,glioma, ,,,Male,KCLB,Brain,Glioblastoma,Brain
CVCL_5071,SNU-503,ACH-000683,colorectal,colorectal,Colon, , ,Adherent,RPMI + 10% FBS,Male,KCLB,Abdominal wall,Rectal adenocarcinoma,Colon
CVCL_5079,SNU-620,ACH-000325,gastric,gastric,Stomach,gastric_adenocarcinoma, ,,,Female,KCLB,Ascites,Gastric adenocarcinoma,Stomach
CVCL_5080,SNU-626,ACH-000370,central_nervous_system,central_nervous_system,Brain,glioma, ,,,Male,KCLB,Brain,Glioblastoma,Brain
CVCL_5081,SNU-668,ACH-000344,gastric,gastric,Stomach,gastric_adenocarcinoma,diffuse_gastric,Adherent,RPMI + 10% heat inactivated FBS + 300mg/l L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Male,KCLB,Ascites,Gastric signet ring cell adenocarcinoma,Stomach
CVCL_5083,SNU-685,ACH-000407,uterus,uterus,Uterus,uterus_endometrium, ,Adherent,RPMI + 10% FBS,Female,KCLB,Endometrium,Carcinosarcoma of the corpus uteri,Uterus
CVCL_5086,SNU-719,ACH-000898,gastric,gastric,Stomach,gastric_adenocarcinoma, ,semi-Adherent,RPMI + 10% FBS + 2mM L-glutamine,Male,KCLB,Stomach,Gastric tubular adenocarcinoma,Stomach
CVCL_5087,SNU-738,ACH-000807,central_nervous_system,central_nervous_system,Brain,glioma,oligodendroglioma,,RPMI + 10% heat inactivated FBS + 300mg/L L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Male,KCLB,Brain,Oligodendroglioma,Brain
CVCL_5089,SNU-761,ACH-000537,liver,liver,Liver, , ,Adherent,RPMI + 10% FBS,Male,KCLB,Liver,Adult hepatocellular carcinoma,Liver
CVCL_5096,SNU-8,ACH-000460,ovary,ovary,Ovary,ovary_adenocarcinoma,ovary_high_grade_serous,Adherent,RPMI + 10% FBS,Female,KCLB,Ascites,Ovarian serous cystadenocarcinoma,Ovary
CVCL_5101,SNU-869,ACH-000182,bile_duct,bile_duct,Liver,cholangiocarcinoma,extrahepatic,Semi-Adherent,RPMI + 10% heat inactivated FBS + 300mg/L L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,Unknown,,"Pancreas, ampulla of Vater",Carcinoma of the ampulla of Vater,Liver
CVCL_5102,SNU-878,ACH-000686,liver,liver,Liver, , ,,,Female,KCLB,Liver,Adult hepatocellular carcinoma,Liver
CVCL_5105,SNU-899,ACH-000692,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,,,Male,KCLB,Larynx,Squamous cell carcinoma of the larynx,Head And Neck
CVCL_5113,ACC-MESO-1,ACH-000086,mesothelioma,mesothelioma,Lung, , ,Adherent,RPMI + 10% FBS + Glutamax + Sodium pyruvate,Female,RIKEN,"Lung, pleura",Pleural mesothelioma,Lung
CVCL_5126,HCC1171,ACH-000578,lung,lung,Lung,lung_NSC,lung_adenocarcinoma,,,Male,KCLB,Lung,Lung adenocarcinoma,Lung
CVCL_5127,HCC1195,ACH-000868,lung,lung,Lung,lung_NSC,lung_mixed,,,Male,KCLB,Lung,Lung adenosquamous carcinoma,Lung
CVCL_5129,HCC1833,ACH-000712,lung,lung,Lung,lung_NSC,lung_adenocarcinoma,,,Female,KCLB,Lung,Lung adenocarcinoma,Lung
CVCL_5131,HCC2279,ACH-000731,lung,lung,Lung,lung_NSC,lung_adenocarcinoma,,,Female,KCLB,Lung,Lung adenosquamous carcinoma,Lung
CVCL_5137,HCC95,ACH-000454,lung,lung,Lung,lung_NSC,lung_squamous,Adherent,RPMI + 10% FBS,Male,KCLB,Pleural effusion,Lung squamous cell carcinoma,Lung
CVCL_5957,TUHR4TKB,ACH-000495,kidney,kidney,Kidney, , ,Adherent,DMEM + 10% FBS,Male,RIKEN,Kidney,Renal cell carcinoma,Kidney
CVCL_6735,TM-31,ACH-000592,central_nervous_system,central_nervous_system,Brain,glioma, ,Adherent,MEM + 10% FBS,Female,RIKEN,Brain,Neurofibromatosis type 1,Brain
CVCL_7935,253J,ACH-000011,urinary_tract,urinary_tract,Bladder, , ,Adherent,DMEM + 10% FBS,Male,KCLB,Retroperitoneal lymph node,Bladder carcinoma,Bladder
CVCL_7937,253J-BV,ACH-000026,urinary_tract,urinary_tract,Bladder, , ,,,Male,,Retroperitoneal lymph node,Bladder carcinoma,Bladder
CVCL_8788,SNU-1272,ACH-000513,kidney,kidney,Kidney, , ,,,Female,KCLB,Kidney,Clear cell renal carcinoma,Kidney
CVCL_8800,OCI-Ly3,ACH-000158,lymphoma,lymphoma,Lymph,DLBCL, ,,,Male,Academic Lab,Bone marrow,Diffuse large B-cell lymphoma,Lymph
CVCL_8876,GSS,ACH-000746,gastric,gastric,Stomach,gastric_adenocarcinoma, ,Suspension,RPMI + 10% FBS,Male,RIKEN,Liver,Gastric carcinoma,Stomach
CVCL_8929,YD-10B,ACH-000723,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,,,Male,KCLB,"Oral cavity, tongue",Squamous cell carcinoma of the oral tongue,Head And Neck
CVCL_8930,YD-15,ACH-000836,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,RPMI + 10% FBS,Male,KCLB,"Oral cavity, tongue",Squamous cell carcinoma of the oral tongue,Head And Neck
CVCL_A351,HCC1588,ACH-001078,lung,lung,Lung,lung_NSC,lung_squamous,,,Female,KCLB,Lung,Lung squamous cell carcinoma,Lung
CVCL_A352,HCC2108,ACH-000314,lung,lung,Lung,lung_NSC,lung_adenocarcinoma,,,Male,KCLB,Lung,Lung adenocarcinoma,Lung
CVCL_A637,KMS-18,ACH-000658,multiple_myeloma,multiple_myeloma,Blood, , ,Suspension,RPMI + 10% FBS,Male,ATCC,Peripheral blood,Multiple myeloma,Blood
CVCL_IP10,BT145,,,glioblastoma,Brain,,,,,,,"Brain, right parietal lobe",Glioblastoma,Brain
CVCL_L079,YD-8,ACH-000630,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,RPMI + 10% FBS,Female,KCLB,"Oral cavity, tongue",Squamous cell carcinoma of the oral tongue,Head And Neck
CVCL_L083,YD-38,ACH-000762,upper_aerodigestive,upper_aerodigestive,Head And Neck,upper_aerodigestive_squamous, ,Adherent,RPMI + 10% FBS,Male,KCLB,"Oral cavity, gingiva",Squamous cell carcinoma of the oral cavity,Head And Neck
